Shop,Date,KPI,Value,MoM_%,YoY_%
Charlotte Uptown,2021-04-01,total_clients,,,
Charlotte Uptown,2021-05-01,total_clients,,,
Charlotte Uptown,2021-06-01,total_clients,,,
Charlotte Uptown,2021-07-01,total_clients,,,
Charlotte Uptown,2021-08-01,total_clients,,,
Charlotte Uptown,2021-09-01,total_clients,,,
Charlotte Uptown,2021-10-01,total_clients,,,
Charlotte Uptown,2021-11-01,total_clients,,,
Charlotte Uptown,2021-12-01,total_clients,,,
Charlotte Uptown,2022-01-01,total_clients,,,
Charlotte Uptown,2022-02-01,total_clients,,,
Charlotte Uptown,2022-03-01,total_clients,,,
Charlotte Uptown,2022-04-01,total_clients,,,
Charlotte Uptown,2022-05-01,total_clients,,,
Charlotte Uptown,2022-06-01,total_clients,,,
Charlotte Uptown,2022-07-01,total_clients,,,
Charlotte Uptown,2022-08-01,total_clients,,,
Charlotte Uptown,2022-09-01,total_clients,,,
Charlotte Uptown,2022-10-01,total_clients,,,
Charlotte Uptown,2022-11-01,total_clients,,,
Charlotte Uptown,2022-12-01,total_clients,,,
Charlotte Uptown,2023-01-01,total_clients,,,
Charlotte Uptown,2023-02-01,total_clients,,,
Charlotte Uptown,2023-03-01,total_clients,,,
Charlotte Uptown,2023-04-01,total_clients,,,
Charlotte Uptown,2023-05-01,total_clients,,,
Charlotte Uptown,2023-06-01,total_clients,,,
Charlotte Uptown,2023-07-01,total_clients,,,
Charlotte Uptown,2023-08-01,total_clients,,,
Charlotte Uptown,2023-09-01,total_clients,,,
Charlotte Uptown,2023-10-01,total_clients,,,
Charlotte Uptown,2023-11-01,total_clients,,,
Charlotte Uptown,2023-12-01,total_clients,,,
Charlotte Uptown,2024-01-01,total_clients,262.0,,
Charlotte Uptown,2024-02-01,total_clients,331.0,26.335877862595414,
Charlotte Uptown,2024-03-01,total_clients,360.0,8.761329305135956,
Charlotte Uptown,2024-04-01,total_clients,425.0,18.055555555555557,
Charlotte Uptown,2024-05-01,total_clients,460.0,8.23529411764705,
Charlotte Uptown,2024-06-01,total_clients,516.0,12.173913043478258,
Charlotte Uptown,2024-07-01,total_clients,576.0,11.627906976744185,
Charlotte Uptown,2024-08-01,total_clients,730.0,26.736111111111114,
Charlotte Uptown,2024-09-01,total_clients,716.0,-1.9178082191780854,
Charlotte Uptown,2024-10-01,total_clients,877.0,22.48603351955307,
Charlotte Uptown,2024-11-01,total_clients,885.0,0.9122006841505215,
Charlotte Uptown,2024-12-01,total_clients,898.0,1.4689265536723228,
Charlotte Uptown,2025-01-01,total_clients,977.0,8.797327394209354,272.90076335877865
Charlotte Uptown,2025-02-01,total_clients,981.0,0.4094165813715467,196.37462235649545
Charlotte Uptown,2025-03-01,total_clients,1096.0,11.722731906218154,204.44444444444443
Charlotte Uptown,2025-04-01,total_clients,,0.0,157.88235294117646
Charlotte Uptown,2025-05-01,total_clients,,0.0,138.2608695652174
Charlotte Uptown,2025-06-01,total_clients,,0.0,112.40310077519382
Charlotte Uptown,2025-07-01,total_clients,,0.0,90.27777777777777
Charlotte Uptown,2025-08-01,total_clients,,0.0,50.136986301369866
Charlotte Uptown,2025-09-01,total_clients,,0.0,53.072625698324025
Charlotte Uptown,2025-10-01,total_clients,,0.0,24.97149372862029
Charlotte Uptown,2025-11-01,total_clients,,0.0,23.84180790960453
Charlotte Uptown,2025-12-01,total_clients,,0.0,22.048997772828514
Denver Tech Center,2021-01-01,appointments_per_hour,1.520233321,,
Denver Tech Center,2021-02-01,appointments_per_hour,1.365610538,-10.170990259461622,
Denver Tech Center,2021-03-01,appointments_per_hour,1.60551124,17.567285497909644,
Denver Tech Center,2021-04-01,appointments_per_hour,1.296500921,-19.24684868602975,
Denver Tech Center,2021-05-01,appointments_per_hour,1.661578435,28.15867756718702,
Denver Tech Center,2021-06-01,appointments_per_hour,1.629115071,-1.9537665701589324,
Denver Tech Center,2021-07-01,appointments_per_hour,1.576375278,-3.2373276718646204,
Denver Tech Center,2021-08-01,appointments_per_hour,1.521923621,-3.4542318545546236,
Denver Tech Center,2021-09-01,appointments_per_hour,1.39,-8.66821561737231,
Denver Tech Center,2021-10-01,appointments_per_hour,1.43,2.877697841726623,
Denver Tech Center,2021-11-01,appointments_per_hour,1.46,2.0979020979021046,
Denver Tech Center,2021-12-01,appointments_per_hour,1.46,0.0,
Denver Tech Center,2022-01-01,appointments_per_hour,1.45,-0.6849315068493178,-4.619904065370772
Denver Tech Center,2022-02-01,appointments_per_hour,1.48,2.0689655172413834,8.376433750103352
Denver Tech Center,2022-03-01,appointments_per_hour,1.51,2.0270270270270396,-5.948961154579024
Denver Tech Center,2022-04-01,appointments_per_hour,1.56,3.31125827814569,20.32386361875944
Denver Tech Center,2022-05-01,appointments_per_hour,1.55,-0.6410256410256387,-6.715207218008934
Denver Tech Center,2022-06-01,appointments_per_hour,1.58,1.9354838709677358,-3.0148312954867973
Denver Tech Center,2022-07-01,appointments_per_hour,1.62,2.5316455696202445,2.7674071402177924
Denver Tech Center,2022-08-01,appointments_per_hour,1.62,0.0,6.444237913566098
Denver Tech Center,2022-09-01,appointments_per_hour,1.57,-3.0864197530864224,12.949640287769792
Denver Tech Center,2022-10-01,appointments_per_hour,1.54,-1.9108280254777066,7.692307692307709
Denver Tech Center,2022-11-01,appointments_per_hour,1.52,-1.2987012987012991,4.109589041095885
Denver Tech Center,2022-12-01,appointments_per_hour,1.5,-1.3157894736842146,2.7397260273972712
Denver Tech Center,2023-01-01,appointments_per_hour,1.53,2.0000000000000018,5.517241379310356
Denver Tech Center,2023-02-01,appointments_per_hour,1.52,-0.6535947712418277,2.7027027027026973
Denver Tech Center,2023-03-01,appointments_per_hour,1.57,3.289473684210531,3.9735099337748325
Denver Tech Center,2023-04-01,appointments_per_hour,1.6,1.9108280254777066,2.564102564102577
Denver Tech Center,2023-05-01,appointments_per_hour,1.56,-2.500000000000002,0.6451612903225712
Denver Tech Center,2023-06-01,appointments_per_hour,1.57,0.6410256410256387,-0.6329113924050667
Denver Tech Center,2023-07-01,appointments_per_hour,1.54,-1.9108280254777066,-4.938271604938271
Denver Tech Center,2023-08-01,appointments_per_hour,1.59,3.2467532467532534,-1.851851851851849
Denver Tech Center,2023-09-01,appointments_per_hour,1.55,-2.515723270440251,-1.273885350318471
Denver Tech Center,2023-10-01,appointments_per_hour,1.55,0.0,0.6493506493506551
Denver Tech Center,2023-11-01,appointments_per_hour,1.57,1.2903225806451646,3.289473684210531
Denver Tech Center,2023-12-01,appointments_per_hour,1.57,0.0,4.666666666666663
Denver Tech Center,2024-01-01,appointments_per_hour,1.53,-2.547770700636942,0.0
Denver Tech Center,2024-02-01,appointments_per_hour,1.57,2.614379084967333,3.289473684210531
Denver Tech Center,2024-03-01,appointments_per_hour,1.61,2.547770700636942,2.547770700636942
Denver Tech Center,2024-04-01,appointments_per_hour,1.62,0.6211180124223503,1.2499999999999956
Denver Tech Center,2024-05-01,appointments_per_hour,1.58,-2.4691358024691357,1.2820512820512775
Denver Tech Center,2024-06-01,appointments_per_hour,1.59,0.6329113924050667,1.273885350318471
Denver Tech Center,2024-07-01,appointments_per_hour,1.54,-3.1446540880503138,0.0
Denver Tech Center,2024-08-01,appointments_per_hour,1.58,2.5974025974025983,-0.6289308176100628
Denver Tech Center,2024-09-01,appointments_per_hour,1.5,-5.063291139240511,-3.2258064516129115
Denver Tech Center,2024-10-01,appointments_per_hour,1.49,-0.666666666666671,-3.8709677419354827
Denver Tech Center,2024-11-01,appointments_per_hour,1.52,2.0134228187919545,-3.1847133757961776
Denver Tech Center,2024-12-01,appointments_per_hour,1.51,-0.6578947368421018,-3.821656050955413
Denver Tech Center,2025-01-01,appointments_per_hour,1.41,-6.622516556291391,-7.843137254901967
Denver Tech Center,2025-02-01,appointments_per_hour,1.36,-3.5460992907801248,-13.375796178343947
Denver Tech Center,2025-03-01,appointments_per_hour,1.37,0.7352941176470562,-14.90683229813664
Denver Tech Center,2025-04-01,appointments_per_hour,,0.0,-15.432098765432102
Denver Tech Center,2025-05-01,appointments_per_hour,,0.0,-13.291139240506322
Denver Tech Center,2025-06-01,appointments_per_hour,,0.0,-13.83647798742138
Denver Tech Center,2025-07-01,appointments_per_hour,,0.0,-11.038961038961038
Denver Tech Center,2025-08-01,appointments_per_hour,,0.0,-13.291139240506322
Denver Tech Center,2025-09-01,appointments_per_hour,,0.0,-8.666666666666655
Denver Tech Center,2025-10-01,appointments_per_hour,,0.0,-8.053691275167774
Denver Tech Center,2025-11-01,appointments_per_hour,,0.0,-9.868421052631572
Denver Tech Center,2025-12-01,appointments_per_hour,,0.0,-9.27152317880794
Denver Tech Center,2021-01-01,hours_scheduled,1371.5,,
Denver Tech Center,2021-02-01,hours_scheduled,1404.5,2.4061246810062054,
Denver Tech Center,2021-03-01,hours_scheduled,1379.0,-1.815592737629046,
Denver Tech Center,2021-04-01,hours_scheduled,1764.75,27.97316896301667,
Denver Tech Center,2021-05-01,hours_scheduled,1539.5,-12.763847570477404,
Denver Tech Center,2021-06-01,hours_scheduled,1655.5,7.534913933095155,
Denver Tech Center,2021-07-01,hours_scheduled,1913.25,15.569314406523716,
Denver Tech Center,2021-08-01,hours_scheduled,1944.25,1.620279628903698,
Denver Tech Center,2021-09-01,hours_scheduled,2252.0,15.828725729715831,
Denver Tech Center,2021-10-01,hours_scheduled,2152.0,-4.440497335701599,
Denver Tech Center,2021-11-01,hours_scheduled,2165.0,0.6040892193308611,
Denver Tech Center,2021-12-01,hours_scheduled,2276.0,5.127020785219405,
Denver Tech Center,2022-01-01,hours_scheduled,1962.75,-13.76318101933216,43.1097338680277
Denver Tech Center,2022-02-01,hours_scheduled,1932.0,-1.5666794038975973,37.557849768600924
Denver Tech Center,2022-03-01,hours_scheduled,2191.0,13.405797101449268,58.88324873096447
Denver Tech Center,2022-04-01,hours_scheduled,1975.0,-9.858512094933825,11.91386881994616
Denver Tech Center,2022-05-01,hours_scheduled,1974.0,-0.05063291139240089,28.223449171809033
Denver Tech Center,2022-06-01,hours_scheduled,1915.0,-2.988855116514688,15.675022651766835
Denver Tech Center,2022-07-01,hours_scheduled,1822.5,-4.8302872062663145,-4.743237945903567
Denver Tech Center,2022-08-01,hours_scheduled,1802.5,-1.0973936899862813,-7.290729072907287
Denver Tech Center,2022-09-01,hours_scheduled,1828.75,1.4563106796116498,-18.794404973357015
Denver Tech Center,2022-10-01,hours_scheduled,1999.45,9.33424470266575,-7.088754646840146
Denver Tech Center,2022-11-01,hours_scheduled,2206.1,10.335342219110256,1.8983833718244858
Denver Tech Center,2022-12-01,hours_scheduled,2445.75,10.863061511264217,7.4582601054481446
Denver Tech Center,2023-01-01,hours_scheduled,2087.25,-14.658080343452928,6.343141001146346
Denver Tech Center,2023-02-01,hours_scheduled,2194.25,5.126362438615395,13.574016563147007
Denver Tech Center,2023-03-01,hours_scheduled,2286.25,4.192776575139567,4.347329986307624
Denver Tech Center,2023-04-01,hours_scheduled,2076.25,-9.18534718425369,5.126582278481018
Denver Tech Center,2023-05-01,hours_scheduled,2337.0,12.558699578567122,18.389057750759875
Denver Tech Center,2023-06-01,hours_scheduled,2313.75,-0.9948652118100143,20.822454308093995
Denver Tech Center,2023-07-01,hours_scheduled,2287.5,-1.1345218800648316,25.514403292181065
Denver Tech Center,2023-08-01,hours_scheduled,2379.0,4.0000000000000036,31.983356449375865
Denver Tech Center,2023-09-01,hours_scheduled,2199.0,-7.566204287515765,20.246069719753933
Denver Tech Center,2023-10-01,hours_scheduled,2256.5,2.6148249204183793,12.856035409737675
Denver Tech Center,2023-11-01,hours_scheduled,2199.75,-2.514956791491252,-0.28783826662435175
Denver Tech Center,2023-12-01,hours_scheduled,2145.5,-2.4661893396976886,-12.276397832975572
Denver Tech Center,2024-01-01,hours_scheduled,2125.25,-0.9438359356793269,1.8205773146484638
Denver Tech Center,2024-02-01,hours_scheduled,1970.0,-7.305022938477823,-10.219892901902705
Denver Tech Center,2024-03-01,hours_scheduled,1754.08,-10.960406091370567,-23.276981957353748
Denver Tech Center,2024-04-01,hours_scheduled,1790.0,2.047797135820484,-13.786875376279351
Denver Tech Center,2024-05-01,hours_scheduled,2250.5,25.726256983240226,-3.7013264869490747
Denver Tech Center,2024-06-01,hours_scheduled,1991.0,-11.530770939791157,-13.949216639654239
Denver Tech Center,2024-07-01,hours_scheduled,2135.75,7.270215971873428,-6.6338797814207595
Denver Tech Center,2024-08-01,hours_scheduled,2037.25,-4.611963010651998,-14.365279529213959
Denver Tech Center,2024-09-01,hours_scheduled,2140.75,5.080377960485949,-2.6489313324238317
Denver Tech Center,2024-10-01,hours_scheduled,2136.73,-0.187784654910661,-5.307777531575453
Denver Tech Center,2024-11-01,hours_scheduled,2009.25,-5.966125809063383,-8.660075008523693
Denver Tech Center,2024-12-01,hours_scheduled,2233.17,11.14445688689809,4.08622698671639
Denver Tech Center,2025-01-01,hours_scheduled,2378.0,6.4853996784839385,11.892718503705456
Denver Tech Center,2025-02-01,hours_scheduled,2188.25,-7.9793944491169055,11.078680203045677
Denver Tech Center,2025-03-01,hours_scheduled,2416.0,10.407860162230097,37.73602116209067
Denver Tech Center,2025-04-01,hours_scheduled,,0.0,34.972067039106136
Denver Tech Center,2025-05-01,hours_scheduled,,0.0,7.353921350810921
Denver Tech Center,2025-06-01,hours_scheduled,,0.0,21.346057257659478
Denver Tech Center,2025-07-01,hours_scheduled,,0.0,13.121854149596167
Denver Tech Center,2025-08-01,hours_scheduled,,0.0,18.591238188734806
Denver Tech Center,2025-09-01,hours_scheduled,,0.0,12.857643349293468
Denver Tech Center,2025-10-01,hours_scheduled,,0.0,13.069971404903757
Denver Tech Center,2025-11-01,hours_scheduled,,0.0,20.243872091576453
Denver Tech Center,2025-12-01,hours_scheduled,,0.0,8.187016662412617
Denver Tech Center,2021-01-01,membership_conversion,0.0221,,
Denver Tech Center,2021-02-01,membership_conversion,0.0284,28.50678733031673,
Denver Tech Center,2021-03-01,membership_conversion,0.0233,-17.957746478873236,
Denver Tech Center,2021-04-01,membership_conversion,0.0273,17.16738197424892,
Denver Tech Center,2021-05-01,membership_conversion,0.0341,24.908424908424887,
Denver Tech Center,2021-06-01,membership_conversion,0.0415,21.700879765395896,
Denver Tech Center,2021-07-01,membership_conversion,0.0436,5.060240963855422,
Denver Tech Center,2021-08-01,membership_conversion,0.0458,5.045871559633031,
Denver Tech Center,2021-09-01,membership_conversion,0.0327,-28.60262008733625,
Denver Tech Center,2021-10-01,membership_conversion,0.0377,15.290519877675823,
Denver Tech Center,2021-11-01,membership_conversion,0.0263,-30.23872679045092,
Denver Tech Center,2021-12-01,membership_conversion,0.0393,49.42965779467681,
Denver Tech Center,2022-01-01,membership_conversion,0.0252,-35.87786259541985,14.027149321266963
Denver Tech Center,2022-02-01,membership_conversion,0.0495,96.42857142857144,74.29577464788733
Denver Tech Center,2022-03-01,membership_conversion,0.0576,16.36363636363636,147.2103004291845
Denver Tech Center,2022-04-01,membership_conversion,0.038,-34.02777777777778,39.19413919413919
Denver Tech Center,2022-05-01,membership_conversion,0.0411,8.157894736842097,20.52785923753666
Denver Tech Center,2022-06-01,membership_conversion,0.0316,-23.114355231143534,-23.85542168674698
Denver Tech Center,2022-07-01,membership_conversion,0.0299,-5.379746835443044,-31.42201834862386
Denver Tech Center,2022-08-01,membership_conversion,0.0286,-4.347826086956519,-37.55458515283843
Denver Tech Center,2022-09-01,membership_conversion,0.0919,221.32867132867128,181.03975535168195
Denver Tech Center,2022-10-01,membership_conversion,0.0328,-64.30903155603917,-12.997347480106091
Denver Tech Center,2022-11-01,membership_conversion,0.0331,0.9146341463414531,25.85551330798479
Denver Tech Center,2022-12-01,membership_conversion,0.0188,-43.202416918429,-52.162849872773535
Denver Tech Center,2023-01-01,membership_conversion,0.0368,95.74468085106382,46.031746031746025
Denver Tech Center,2023-02-01,membership_conversion,0.0542,47.28260869565217,9.49494949494949
Denver Tech Center,2023-03-01,membership_conversion,0.0732,35.05535055350555,27.08333333333335
Denver Tech Center,2023-04-01,membership_conversion,0.0339,-53.68852459016394,-10.789473684210527
Denver Tech Center,2023-05-01,membership_conversion,0.0492,45.13274336283186,19.7080291970803
Denver Tech Center,2023-06-01,membership_conversion,0.0347,-29.471544715447152,9.810126582278468
Denver Tech Center,2023-07-01,membership_conversion,0.0243,-29.97118155619597,-18.729096989966553
Denver Tech Center,2023-08-01,membership_conversion,0.0944,288.47736625514403,230.06993006993005
Denver Tech Center,2023-09-01,membership_conversion,0.028,-70.33898305084746,-69.53210010881392
Denver Tech Center,2023-10-01,membership_conversion,0.027,-3.57142857142857,-17.682926829268297
Denver Tech Center,2023-11-01,membership_conversion,0.03,11.111111111111116,-9.365558912386707
Denver Tech Center,2023-12-01,membership_conversion,0.03,0.0,59.57446808510638
Denver Tech Center,2024-01-01,membership_conversion,0.02,-33.33333333333333,-45.652173913043484
Denver Tech Center,2024-02-01,membership_conversion,0.03,50.0,-44.64944649446494
Denver Tech Center,2024-03-01,membership_conversion,0.02,-33.33333333333333,-72.67759562841529
Denver Tech Center,2024-04-01,membership_conversion,0.03,50.0,-11.504424778761068
Denver Tech Center,2024-05-01,membership_conversion,0.03,0.0,-39.02439024390244
Denver Tech Center,2024-06-01,membership_conversion,0.02,-33.33333333333333,-42.363112391930834
Denver Tech Center,2024-07-01,membership_conversion,0.04,100.0,64.6090534979424
Denver Tech Center,2024-08-01,membership_conversion,0.2,400.0,111.86440677966102
Denver Tech Center,2024-09-01,membership_conversion,0.04,-80.0,42.85714285714286
Denver Tech Center,2024-10-01,membership_conversion,0.04,0.0,48.14814814814816
Denver Tech Center,2024-11-01,membership_conversion,0.05,25.0,66.66666666666667
Denver Tech Center,2024-12-01,membership_conversion,0.07,40.000000000000014,133.33333333333334
Denver Tech Center,2025-01-01,membership_conversion,0.06,-14.285714285714302,200.0
Denver Tech Center,2025-02-01,membership_conversion,0.05,-16.666666666666664,66.66666666666667
Denver Tech Center,2025-03-01,membership_conversion,0.06,19.999999999999996,200.0
Denver Tech Center,2025-04-01,membership_conversion,,0.0,100.0
Denver Tech Center,2025-05-01,membership_conversion,,0.0,100.0
Denver Tech Center,2025-06-01,membership_conversion,,0.0,200.0
Denver Tech Center,2025-07-01,membership_conversion,,0.0,50.0
Denver Tech Center,2025-08-01,membership_conversion,,0.0,-70.0
Denver Tech Center,2025-09-01,membership_conversion,,0.0,50.0
Denver Tech Center,2025-10-01,membership_conversion,,0.0,50.0
Denver Tech Center,2025-11-01,membership_conversion,,0.0,19.999999999999996
Denver Tech Center,2025-12-01,membership_conversion,,0.0,-14.285714285714302
Denver Tech Center,2021-01-01,net_revenue,103652.0,,
Denver Tech Center,2021-02-01,net_revenue,99193.0,-4.301894801836914,
Denver Tech Center,2021-03-01,net_revenue,108657.0,9.540995836399734,
Denver Tech Center,2021-04-01,net_revenue,108926.0,0.24756803519332404,
Denver Tech Center,2021-05-01,net_revenue,125299.0,15.031305657051576,
Denver Tech Center,2021-06-01,net_revenue,131335.0,4.8172770732408,
Denver Tech Center,2021-07-01,net_revenue,142646.0,8.612327254730268,
Denver Tech Center,2021-08-01,net_revenue,145703.0,2.1430674536965677,
